1000;18;0.0000069141387939
2000;20;0.0000081062316895
3000;22;0.0000083446502686
4000;22;0.0000092983245850
5000;24;0.0000090599060059
6000;24;0.0000100135803223
7000;24;0.0000092983245850
8000;24;0.0000092983245850
9000;26;0.0000288486480713
10000;26;0.0000133514404297
11000;26;0.0000104904174805
12000;26;0.0000104904174805
13000;26;0.0000107288360596
14000;26;0.0000104904174805
15000;26;0.0000104904174805
16000;26;0.0000104904174805
17000;28;0.0000169277191162
18000;28;0.0000166893005371
19000;28;0.0000116825103760
20000;28;0.0000116825103760
21000;28;0.0000135898590088
22000;28;0.0000119209289551
23000;28;0.0000135898590088
24000;28;0.0000150203704834
25000;28;0.0000112056732178
26000;28;0.0000123977661133
27000;28;0.0000131130218506
28000;28;0.0000157356262207
29000;28;0.0000154972076416
30000;28;0.0000138282775879
31000;28;0.0000140666961670
32000;28;0.0000119209289551
33000;30;0.0000128746032715
34000;30;0.0000159740447998
35000;30;0.0000140666961670
36000;30;0.0000131130218506
37000;30;0.0000135898590088
38000;30;0.0000123977661133
39000;30;0.0000126361846924
40000;30;0.0000145435333252
41000;30;0.0000138282775879
42000;30;0.0000135898590088
43000;30;0.0000157356262207
44000;30;0.0000145435333252
45000;30;0.0000145435333252
46000;30;0.0000154972076416
47000;30;0.0000140666961670
48000;30;0.0000162124633789
49000;30;0.0000133514404297
50000;30;0.0000145435333252
51000;30;0.0000143051147461
52000;30;0.0000133514404297
53000;30;0.0000145435333252
54000;30;0.0000150203704834
55000;30;0.0000236034393311
56000;30;0.0000154972076416
57000;30;0.0000147819519043
58000;30;0.0000150203704834
59000;30;0.0000150203704834
60000;30;0.0000138282775879
61000;30;0.0000150203704834
62000;30;0.0000150203704834
63000;30;0.0000154972076416
64000;30;0.0000147819519043
65000;30;0.0000152587890625
66000;32;0.0000193119049072
67000;32;0.0000188350677490
68000;32;0.0000164508819580
69000;32;0.0000174045562744
70000;32;0.0000176429748535
71000;32;0.0000159740447998
72000;32;0.0000166893005371
73000;32;0.0000166893005371
74000;32;0.0000162124633789
75000;32;0.0000164508819580
76000;32;0.0000159740447998
77000;32;0.0000190734863281
78000;32;0.0000157356262207
79000;32;0.0000162124633789
80000;32;0.0000171661376953
81000;32;0.0000212192535400
82000;32;0.0000200271606445
83000;32;0.0000190734863281
84000;32;0.0000174045562744
85000;32;0.0000264644622803
86000;32;0.0000169277191162
87000;32;0.0000164508819580
88000;32;0.0000166893005371
89000;32;0.0000178813934326
90000;32;0.0000174045562744
91000;32;0.0000171661376953
92000;32;0.0000162124633789
93000;32;0.0000164508819580
94000;32;0.0000171661376953
95000;32;0.0000171661376953
96000;32;0.0000169277191162
97000;32;0.0000174045562744
98000;32;0.0000169277191162
99000;32;0.0000171661376953
100000;32;0.0000169277191162
