10;0;30;0.06961822509765625;0.00138
10;0;30;0.06771087646484375;0.000284
10;0;30;0.08320808410644531;0.000284
10;0;30;0.08130073547363281;0.000284
10;0;30;0.06747245788574219;0.000268
10;0;30;0.0667572021484375;0.000284
10;0;30;0.06508827209472656;0.000284
10;0;30;0.0667572021484375;0.000284
10;0;30;0.09226799011230469;0.000284
10;0;30;0.07414817810058594;0.000284
50;0;150;0.1976490020751953;0.00088
50;0;150;0.19812583923339844;0.000908
50;0;150;0.20170211791992188;0.000908
50;0;150;0.20003318786621094;0.000908
50;0;150;0.20241737365722656;0.000908
50;0;150;0.2002716064453125;0.000908
50;0;150;0.19979476928710938;0.000908
50;0;150;0.20170211791992188;0.000908
50;0;150;0.2849102020263672;0.000908
50;0;150;0.2002716064453125;0.000908
100;0;300;0.3643035888671875;0.001708
100;0;300;0.3669261932373047;0.00168
100;0;300;1.573324203491211;0.001708
100;0;300;0.4169940948486328;0.001708
100;0;300;0.36597251892089844;0.001708
100;0;300;0.3993511199951172;0.001708
100;0;300;0.453948974609375;0.001708
100;0;300;0.3845691680908203;0.001708
100;0;300;0.4329681396484375;0.001708
100;0;300;0.4131793975830078;0.001708
500;0;1500;2.962827682495117;0.00836
500;0;1500;3.0341148376464844;0.00836
500;0;1500;2.9404163360595703;0.008388
500;0;1500;3.1251907348632812;0.00836
500;0;1500;2.9685497283935547;0.00836
500;0;1500;5.317211151123047;0.00836
500;0;1500;2.9621124267578125;0.008388
500;0;1500;3.3278465270996094;0.008388
500;0;1500;2.986431121826172;0.00836
500;0;1500;8.376121520996094;0.00836
1000;0;3000;12.694120407104492;0.016444
1000;0;3000;17.066478729248047;0.016444
1000;0;3000;14.551162719726562;0.016444
1000;0;3000;15.653371810913086;0.016444
1000;0;3000;13.537883758544922;0.016444
1000;0;3000;11.788368225097656;0.016444
1000;0;3000;7.3223114013671875;0.016444
1000;0;3000;8.612871170043945;0.016444
1000;0;3000;13.992786407470703;0.016444
1000;0;3000;8.747577667236328;0.016444
5000;0;15000;50.99344253540039;0.0805
5000;0;15000;76.43699645996094;0.0805
5000;0;15000;68.89724731445312;0.0805
5000;0;15000;82.05723762512207;0.0805
5000;0;15000;69.05555725097656;0.0805
5000;0;15000;88.65547180175781;0.0805
5000;0;15000;70.02592086791992;0.0805
5000;0;15000;64.91684913635254;0.0805
5000;0;15000;69.96488571166992;0.0805
5000;0;15000;62.02220916748047;0.0805
10000;0;30000;123.14486503601074;0.1605
10000;0;30000;121.92654609680176;0.1605
10000;0;30000;123.61407279968262;0.1605
10000;0;30000;121.0627555847168;0.1605
10000;0;30000;123.20995330810547;0.1605
10000;0;30000;122.467041015625;0.1605
10000;0;30000;123.09432029724121;0.1605
10000;0;30000;122.60746955871582;0.1605
10000;0;30000;122.30992317199707;0.1605
10000;0;30000;121.65355682373047;0.1605
50000;0;150000;507.43746757507324;0.8005
50000;0;150000;497.6849555969238;0.8005
50000;0;150000;489.7019863128662;0.8005
50000;0;150000;487.06531524658203;0.8005
50000;0;150000;505.779504776001;0.8005
50000;0;150000;481.08863830566406;0.8005
50000;0;150000;498.6910820007324;0.8005
50000;0;150000;488.47508430480957;0.8005
50000;0;150000;490.4184341430664;0.8005
50000;0;150000;491.0540580749512;0.8005
100000;0;300000;991.1484718322754;1.6005
100000;0;300000;951.8270492553711;1.6005
100000;0;300000;957.7314853668213;1.6005
100000;0;300000;958.9865207672119;1.6005
100000;0;300000;952.2905349731445;1.6005
100000;0;300000;950.6134986877441;1.6005
100000;0;300000;964.5111560821533;1.6005
100000;0;300000;952.171802520752;1.6005
100000;0;300000;955.9884071350098;1.6005
100000;0;300000;965.7092094421387;1.6005
