10;21;21;0.05412101745605469;0.003328
10;22;20;0.0514984130859375;0.001728
10;23;21;0.049591064453125;0.00064
10;25;26;0.05364418029785156;0.000624
10;19;21;0.09489059448242188;9.6e-05
10;23;22;0.04935264587402344;9.6e-05
10;23;22;0.050067901611328125;9.6e-05
10;20;24;0.04696846008300781;9.6e-05
10;20;21;0.04363059997558594;9.6e-05
10;21;23;0.047206878662109375;9.6e-05
50;224;186;0.34499168395996094;0.002576
50;253;196;0.37097930908203125;0.002032
50;285;210;0.37980079650878906;0.0004
50;241;165;0.36454200744628906;0.0004
50;248;204;0.3631114959716797;0.0004
50;231;203;0.3230571746826172;0.0004
50;285;164;0.3552436828613281;0.0004
50;251;182;0.33164024353027344;0.0004
50;225;175;0.3447532653808594;0.0004
50;250;172;0.3330707550048828;0.0004
100;610;392;0.7708072662353516;0.000884
100;630;418;0.7319450378417969;0.000884
100;570;462;0.6923675537109375;0.000856
100;569;385;0.7097721099853516;0.000856
100;638;448;0.7579326629638672;0.000884
100;647;456;0.8058547973632812;0.001428
100;542;372;0.6983280181884766;0.000856
100;677;449;0.8101463317871094;0.000884
100;677;494;0.8292198181152344;0.000856
100;663;448;0.8251667022705078;0.000884
500;4324;2927;12.26663589477539;0.006972
500;5128;3230;16.22629165649414;0.00534
500;4817;2954;14.885425567626953;0.004252
500;4620;2935;13.95106315612793;0.004796
500;4777;3050;14.091014862060547;0.004252
500;4265;2648;6.31260871887207;0.004252
500;4903;3615;14.127016067504883;0.004252
500;4385;2719;8.326053619384766;0.004252
500;4948;3027;16.753673553466797;0.004252
500;4777;2899;10.81395149230957;0.004252
1000;9964;6255;16.90673828125;0.008336
1000;10216;6092;18.72110366821289;0.008336
1000;10573;6661;27.18186378479004;0.008336
1000;10242;6441;23.56266975402832;0.008336
1000;9681;5698;20.429611206054688;0.008336
1000;10024;6151;30.278682708740234;0.008336
1000;10481;6182;25.593280792236328;0.008336
1000;10144;5664;24.94359016418457;0.008336
1000;10267;6060;20.72739601135254;0.008336
1000;10931;7367;28.588294982910156;0.008336
5000;68405;37607;137.54606246948242;0.043056
5000;73480;43704;147.1424102783203;0.045776
5000;70228;35750;137.9387378692627;0.040336
5000;71127;38927;144.25420761108398;0.040336
5000;71551;40544;141.97945594787598;0.040336
5000;67662;37597;135.0092887878418;0.040336
5000;67505;37459;134.70125198364258;0.040336
5000;67136;36361;140.31410217285156;0.040336
5000;68661;35634;140.04874229431152;0.040336
5000;67274;34523;137.8629207611084;0.040336
10000;160855;80204;311.673641204834;0.080336
10000;159406;84055;314.52369689941406;0.080336
10000;159999;77225;295.0153350830078;0.080336
10000;166345;88058;313.63749504089355;0.080336
10000;158111;75809;293.23649406433105;0.080336
10000;164443;81630;303.7128448486328;0.080336
10000;159824;79672;297.3449230194092;0.080336
10000;166278;85662;317.38924980163574;0.080336
10000;160467;75333;293.931245803833;0.080336
10000;152467;76085;285.3116989135742;0.080336
50000;1365498;421556;2147.3588943481445;0.415024
50000;1403135;416271;2186.6393089294434;0.40088
50000;1340401;404270;2063.6494159698486;0.400336
50000;1400585;389602;2165.7874584198;0.400336
50000;1379698;396413;2127.4242401123047;0.400336
50000;1381099;415907;2143.3591842651367;0.40088
50000;1339582;385634;2062.3409748077393;0.400336
50000;1351720;402070;2111.025094985962;0.400336
50000;1354011;381550;2066.579818725586;0.400336
50000;1361082;417238;2109.45463180542;0.400336
100000;4055100;778763;5644.934415817261;0.8172
100000;4225752;899027;5965.721845626831;0.803056
100000;4121305;796032;5729.34365272522;0.800336
100000;4121966;826075;5739.296674728394;0.800336
100000;4176277;872510;5841.95876121521;0.800336
100000;4076018;846277;5758.220195770264;0.800336
100000;4136784;825458;5779.555320739746;0.800336
100000;4074381;802203;5669.48938369751;0.800336
100000;4160406;855079;5789.059400558472;0.800336
100000;4125909;841792;5803.703546524048;0.800336
