5700;81219;0.04546854496002197;75982;0.05106661319732666;93290;0.05354294776916504;85565;0.05875372886657715
5800;83633;0.046137881278991696;76907;0.05127971172332764;95487;0.05526902675628662;88167;0.0606837272644043
5900;83994;0.046352195739746097;79216;0.05247738361358643;97058;0.05681743621826172;89650;0.06230621337890625
6000;88597;0.04981462955474854;81232;0.05384924411773682;99266;0.058212780952453615;91029;0.06376092433929444
6100;88644;0.04973924160003662;82405;0.05417964458465576;99745;0.05831632614135742;92390;0.06400678157806397
6200;89257;0.04954710006713867;81676;0.05426332950592041;104678;0.061426329612731936;93262;0.06509585380554199
6300;95302;0.05220737457275391;86506;0.057370996475219725;104161;0.06076028347015381;95195;0.0669023036956787
6400;93126;0.05183687210083008;88164;0.05888588428497314;107692;0.06234290599822998;98119;0.0678290843963623
6500;95144;0.054056310653686525;88371;0.06170060634613037;107003;0.06251764297485352;100411;0.06978926658630372
6600;97694;0.05472738742828369;88831;0.060553574562072755;110535;0.06683650016784667;102847;0.07232980728149414
6700;101220;0.05839684009552002;92239;0.061546158790588376;113554;0.06528241634368896;104102;0.07158422470092773
6800;99784;0.0555511474609375;91255;0.06196272373199463;114730;0.06621723175048828;108032;0.07372052669525146
6900;102686;0.05864217281341553;97094;0.06623146533966065;113315;0.06636085510253906;109254;0.07514774799346924
7000;102555;0.05668206214904785;97160;0.06413955688476562;119034;0.06900122165679931;111781;0.07554123401641846
7100;104982;0.05765674114227295;94943;0.0631493330001831;118945;0.06942651271820069;111435;0.07660121917724609
7200;105982;0.05901024341583252;99310;0.06679811477661132;120654;0.06997320652008057;114741;0.07784087657928467
7300;107707;0.060618352890014646;98831;0.06552467346191407;123773;0.07319982051849365;116842;0.08048973083496094
7400;113388;0.06124114990234375;101478;0.0673337459564209;124698;0.07314205169677734;118332;0.08198931217193603
7500;112472;0.06377148628234863;103668;0.06886658668518067;126756;0.07398509979248047;119057;0.08258168697357178
7600;113956;0.06313722133636475;105675;0.06885607242584228;127252;0.0741335391998291;119501;0.0823214054107666
7700;117062;0.06558365821838379;109012;0.07057194709777832;131079;0.07663743495941162;123090;0.08496270179748536
7800;117602;0.06517894268035888;106000;0.07027392387390137;133734;0.07835233211517334;123939;0.08550841808319092
7900;118802;0.0654752492904663;108153;0.07202091217041015;134347;0.07785370349884033;123511;0.08414394855499267
8000;120270;0.06633827686309815;110924;0.07381997108459473;136078;0.07885088920593261;125258;0.08562166690826416
8100;123563;0.06748826503753662;112178;0.07449104785919189;136032;0.08013112545013427;127039;0.08806867599487304
8200;125928;0.06975064277648926;112260;0.07642533779144287;138816;0.08108134269714355;129954;0.08959338665008545
8300;126788;0.07014081478118897;114559;0.07745521068572998;142463;0.08347129821777344;131570;0.09026613235473632
8400;129966;0.07197954654693603;118078;0.07886688709259033;144264;0.08288040161132812;134009;0.09275979995727539
8500;128251;0.07043313980102539;121052;0.08036410808563232;146750;0.08606741428375245;135087;0.09417512416839599
8600;130943;0.07242493629455567;120306;0.07841050624847412;147001;0.0859360933303833;135459;0.09341800212860107
8700;135742;0.0746567964553833;122963;0.0839188814163208;150903;0.08800730705261231;137800;0.09469063282012939
8800;133245;0.07268438339233399;126075;0.08404710292816162;150794;0.08845586776733398;141245;0.09698889255523682
8900;137443;0.07526309490203857;127246;0.08464267253875732;155994;0.09011585712432861;140663;0.09850201606750489
9000;138406;0.07584571838378906;125943;0.08486731052398681;156313;0.09232969284057617;143824;0.09980459213256836
9100;139156;0.07512657642364502;127458;0.08387322425842285;155994;0.09068169593811035;143977;0.0999908685684204
9200;139688;0.07621574401855469;131536;0.086283278465271;160587;0.09398705959320068;147276;0.10256087779998779
9300;141437;0.08030731678009033;131179;0.08802452087402343;160712;0.09327571392059326;147555;0.10195047855377197
9400;141789;0.07827613353729249;131026;0.08608770370483398;163981;0.09588096141815186;150616;0.10397095680236816
9500;145535;0.08116517066955567;131507;0.0874631404876709;165791;0.09618120193481446;150635;0.10333859920501709
9600;147515;0.08161697387695313;135019;0.08960921764373779;164501;0.09584100246429443;153041;0.10416357517242432
9700;148208;0.08186578750610352;138161;0.09039397239685058;172618;0.0998699426651001;157246;0.10774989128112793
9800;153187;0.08503153324127197;141898;0.09473392963409424;169665;0.09927120208740234;157761;0.10968494415283203
9900;151592;0.0850297451019287;145363;0.09480857849121094;170063;0.09849088191986084;160937;0.11103789806365967
10000;156674;0.08449256420135498;147545;0.09662275314331055;172237;0.09994416236877442;160536;0.11176879405975342
