4000;56338;0.027483320236206053;51100;0.030920863151550293;61587;0.03162548542022705;58881;0.035781455039978025
4100;55977;0.02777724266052246;51984;0.03190464973449707;64560;0.03302819728851318;59479;0.03626494407653809
4200;58166;0.029184412956237794;52666;0.03303966522216797;68556;0.03472113609313965;61458;0.03756759166717529
4300;58165;0.02922825813293457;54212;0.033048486709594725;68286;0.03481149673461914;63101;0.03873960971832276
4400;59579;0.029771256446838378;56120;0.03378660678863525;68204;0.03515646457672119;64201;0.0391709566116333
4500;62994;0.031908297538757326;57097;0.03494009971618652;70779;0.03666539192199707;66504;0.04041585922241211
4600;63857;0.03148839473724365;58330;0.03465406894683838;74061;0.037529373168945314;67822;0.042317533493041994
4700;65918;0.03239126205444336;61043;0.036321377754211424;74843;0.03885166645050049;69965;0.04290030002593994
4800;68332;0.03480238914489746;62794;0.03717806339263916;76456;0.03960928916931152;70565;0.04314589500427246
4900;69712;0.035039234161376956;63876;0.038030600547790526;77896;0.039494562149047854;72731;0.04447238445281983
5000;69712;0.035641932487487794;64918;0.03901894092559814;81938;0.04223191738128662;74317;0.04512636661529541
5100;71192;0.03635385036468506;65530;0.041263484954833986;83745;0.042821502685546874;75223;0.04552855491638184
5200;75041;0.037844276428222655;67529;0.039859557151794435;82396;0.041611313819885254;78046;0.0473156213760376
5300;75487;0.038584542274475095;69133;0.040625572204589844;85799;0.0443023681640625;79495;0.04827816486358642
5400;79137;0.04065117835998535;74108;0.04279887676239014;86167;0.04435505867004395;80423;0.04913361072540283
5500;81048;0.04074220657348633;72327;0.04242730140686035;90295;0.04554727077484131;81846;0.049587345123291014
5600;81365;0.040970134735107425;73132;0.04276902675628662;91309;0.045882129669189455;85150;0.052489709854125974
5700;83396;0.0428943395614624;75326;0.045299744606018065;92017;0.04732301235198975;85191;0.052122306823730466
5800;85970;0.04280953407287598;78099;0.04550836086273193;96707;0.04877705574035644;88274;0.05321824550628662
5900;84930;0.04323194026947021;78757;0.04564886093139649;96279;0.04874122142791748;88743;0.05315983295440674
6000;87065;0.04426827430725098;79278;0.046059370040893555;97512;0.04944789409637451;91299;0.055121660232543945
6100;88672;0.044380807876586915;82217;0.04749088287353516;101595;0.05237936973571777;92000;0.056735110282897946
6200;91389;0.04608840942382812;83309;0.04900093078613281;102688;0.05200810432434082;94644;0.05741040706634522
6300;91880;0.046244144439697266;84782;0.04970364570617676;102613;0.052137351036071776;96129;0.05828349590301514
6400;95038;0.04732470512390137;86905;0.05114932060241699;110270;0.05542235374450684;98047;0.05926053524017334
6500;96566;0.047784423828125;86571;0.05010230541229248;107678;0.054427576065063474;99934;0.06017227172851562
6600;94884;0.047299551963806155;88752;0.050977015495300294;109167;0.05457446575164795;105029;0.06284489631652831
6700;100041;0.04968998432159424;90265;0.0520890474319458;112195;0.056578969955444335;104625;0.06243212223052978
6800;102811;0.05093340873718262;92157;0.053670620918273924;115243;0.058112168312072755;106005;0.06325125694274902
6900;102823;0.050858473777770995;93176;0.054129409790039065;115919;0.05876567363739014;108332;0.06459982395172119
7000;105329;0.05151658058166504;94999;0.05528523921966553;118820;0.05959739685058594;109200;0.06558208465576172
7100;104671;0.05213086605072022;95200;0.05675005912780762;117335;0.06011309623718262;111031;0.06822419166564941
7200;104722;0.05214259624481201;98364;0.057300376892089847;122330;0.061170125007629396;117036;0.06919770240783692
7300;112038;0.0554142951965332;99211;0.057228612899780276;124121;0.06281068325042724;114154;0.068873929977417
7400;113591;0.056160926818847656;101903;0.05879995822906494;124648;0.06284456253051758;117308;0.06972048282623292
7500;112426;0.054709863662719724;102383;0.05996501445770264;126854;0.0639338493347168;120125;0.07086024284362794
7600;113050;0.055607938766479494;105730;0.06055517196655273;127547;0.064406418800354;122749;0.07309355735778808
7700;117039;0.05702464580535889;107602;0.061825013160705565;131409;0.0664107084274292;121378;0.07284619808197021
7800;121335;0.059270262718200684;109609;0.06450107097625732;131941;0.06708598136901855;123623;0.07357525825500488
7900;119322;0.058194518089294434;108657;0.06292271614074707;132415;0.06776409149169922;123594;0.07427616119384765
8000;121264;0.059534645080566405;110377;0.06381971836090088;135054;0.0677560567855835;124284;0.0745560884475708
8100;124628;0.06058480739593506;111537;0.06530721187591552;137208;0.06964516639709473;126769;0.07640788555145264
8200;127219;0.06237478256225586;115166;0.06770787239074708;138468;0.07158362865447998;132040;0.07976574897766113
8300;128185;0.06238911151885986;115967;0.06738719940185547;141493;0.07157516479492188;133922;0.07988939285278321
8400;128875;0.06392476558685303;116916;0.06844973564147949;142836;0.07226479053497314;133607;0.08027093410491944
8500;127041;0.06317720413208008;118713;0.06854276657104492;149106;0.07384064197540283;135466;0.08123266696929932
8600;130812;0.06394522190093994;118444;0.06927230358123779;147479;0.07320587635040283;135758;0.08093256950378418
8700;133521;0.06518862247467042;123283;0.07089178562164307;151902;0.07525782585144043;137221;0.08230996131896973
8800;135747;0.06640470027923584;123496;0.0713334321975708;150534;0.07531261444091797;138787;0.08383643627166748
8900;136274;0.06602611541748046;126170;0.07258403301239014;153391;0.07816052436828613;141806;0.08442037105560303
9000;136343;0.06763315200805664;125660;0.07210588455200195;154786;0.07761642932891846;144985;0.086236572265625
9100;140127;0.06780169010162354;127500;0.07373349666595459;157127;0.07942731380462646;143045;0.0858499526977539
9200;140620;0.06942272186279297;128270;0.07562026977539063;158305;0.08071916103363037;149859;0.09019365310668945
9300;144162;0.06986632347106933;133125;0.07805354595184326;160917;0.0807389497756958;151105;0.0909714937210083
9400;149973;0.07229936122894287;132446;0.0770601749420166;161191;0.08041088581085205;151323;0.09030115604400635
9500;150223;0.07233397960662842;134598;0.07744405269622803;164554;0.0822178602218628;151603;0.09051129817962647
9600;145897;0.07124650478363037;135521;0.0785825252532959;167934;0.08372809886932372;155707;0.09222176074981689
9700;150932;0.07479805946350097;138467;0.07950839996337891;167811;0.08483033180236817;155544;0.09271166324615479
9800;152307;0.07478618621826172;138724;0.08759796619415283;171272;0.08725640773773194;156759;0.09260423183441162
9900;152466;0.07473711967468262;142208;0.08201079368591309;176344;0.088079833984375;158890;0.09546129703521729
10000;156711;0.07552285194396972;143694;0.08357825279235839;176412;0.08815767765045165;159669;0.09611384868621826
