100;534;672;1.1286735534667969
200;1275;1544;2.1352767944335938
300;2092;2488;3.6542415618896484
400;2955;3488;4.6234130859375
500;3852;4488;6.500005722045898
600;4778;5576;9.344339370727539
700;5743;6676;12.912273406982422
800;6719;7776;11.133193969726562
900;7712;8876;20.692825317382812
1000;8692;9976;23.03147315979004
1100;9723;11152;38.20323944091797
1200;10806;12352;27.174949645996094
1300;11874;13552;43.04838180541992
1400;12898;14752;43.875694274902344
1500;13956;15952;37.51826286315918
1600;15035;17152;35.112619400024414
1700;16129;18352;31.483888626098633
1800;17198;19552;32.86457061767578
1900;18309;20752;41.34178161621094
2000;19315;21952;33.92744064331055
2100;20523;23204;42.43803024291992
2200;21682;24504;44.673919677734375
2300;22788;25804;41.228532791137695
2400;23988;27104;46.62299156188965
2500;25154;28404;50.81367492675781
2600;26342;29704;51.60212516784668
2700;27427;31004;54.76498603820801
2800;28635;32304;52.525997161865234
2900;29807;33604;56.03933334350586
3000;30970;34904;55.80711364746094
3100;32110;36204;66.18070602416992
3200;33248;37504;59.41605567932129
3300;34439;38804;63.80605697631836
3400;35644;40104;65.94061851501465
3500;36778;41404;69.9014663696289
3600;38004;42704;65.61923027038574
3700;39209;44004;73.69661331176758
3800;40440;45304;67.25287437438965
3900;41694;46604;75.14166831970215
4000;42856;47904;74.19872283935547
4100;43981;49208;76.14302635192871
4200;45278;50608;82.76772499084473
4300;46571;52008;82.45205879211426
4400;47757;53408;79.8194408416748
4500;48971;54808;101.61519050598145
4600;50263;56208;83.15467834472656
4700;51504;57608;96.31848335266113
4800;52765;59008;84.84983444213867
4900;53926;60408;101.35102272033691
5000;55217;61808;92.57650375366211
5100;56502;63208;100.35204887390137
5200;57752;64608;107.50269889831543
5300;59015;66008;103.75142097473145
5400;60166;67408;117.59662628173828
5500;61500;68808;106.73689842224121
5600;62793;70208;108.81996154785156
5700;64025;71608;112.09654808044434
5800;65313;73008;118.41154098510742
5900;66624;74408;111.53602600097656
6000;67783;75808;117.42877960205078
6100;69079;77208;120.01800537109375
6200;70463;78608;124.79043006896973
6300;71683;80008;125.04339218139648
6400;72916;81408;128.2191276550293
6500;74213;82808;125.51403045654297
6600;75505;84208;128.24654579162598
6700;76893;85608;136.32965087890625
6800;78147;87008;141.61157608032227
6900;79287;88408;135.7712745666504
7000;80781;89808;134.6445083618164
7100;81978;91208;137.69841194152832
7200;83347;92608;144.78707313537598
7300;84540;94008;144.70148086547852
7400;85816;95408;141.04890823364258
7500;87218;96808;149.5811939239502
7600;88500;98208;149.1405963897705
7700;89740;99608;149.87492561340332
7800;91069;101008;154.79159355163574
7900;92456;102408;152.82893180847168
8000;93635;103808;158.2510471343994
8100;94976;105208;170.4251766204834
8200;96289;106616;156.95619583129883
8300;97555;108116;164.46971893310547
8400;98966;109616;162.69230842590332
8500;100274;111116;184.33761596679688
8600;101593;112616;169.46005821228027
8700;103059;114116;175.97389221191406
8800;104292;115616;178.64394187927246
8900;105623;117116;179.94117736816406
9000;106968;118616;179.05855178833008
9100;108405;120116;175.37903785705566
9200;109633;121616;188.63797187805176
9300;110896;123116;182.91020393371582
9400;112277;124616;193.76587867736816
9500;113742;126116;192.74044036865234
9600;115030;127616;193.50266456604004
9700;116393;129116;200.16813278198242
9800;117808;130616;191.93673133850098
9900;119050;132116;198.29273223876953
10000;120305;133616;200.23345947265625
