100;692;394;0.6096363067626953
200;1448;855;4.865884780883789
300;2629;1448;2.574443817138672
400;3865;1860;3.2410621643066406
500;5189;2981;4.674196243286133
600;6117;3242;11.183500289916992
700;7433;3920;6.450891494750977
800;9309;4234;7.733583450317383
900;9834;5005;14.218330383300781
1000;11642;6307;8.283138275146484
1100;11501;6177;15.501737594604492
1200;13233;7256;16.514301300048828
1300;14487;7921;27.159929275512695
1400;17327;7653;26.26514434814453
1500;16977;9156;26.771068572998047
1600;18759;9946;32.808780670166016
1700;20173;11545;34.545183181762695
1800;22446;11977;30.907154083251953
1900;23242;11672;27.911663055419922
2000;24855;14071;27.735233306884766
2100;26290;14065;28.55658531188965
2200;26130;15473;28.275728225708008
2300;28973;14431;35.9494686126709
2400;30623;16317;32.8822135925293
2500;32112;19310;33.89120101928711
2600;34085;17741;40.95792770385742
2700;34714;18611;33.042192459106445
2800;37909;20272;43.25556755065918
2900;38148;19914;46.78511619567871
3000;40025;19672;39.54648971557617
3100;39702;22540;42.30093955993652
3200;43763;25169;49.07345771789551
3300;51044;31417;52.63829231262207
3400;45801;25831;51.69510841369629
3500;48889;24808;50.2934455871582
3600;50376;25461;58.199167251586914
3700;52853;27400;51.90014839172363
3800;51446;24687;55.626869201660156
3900;51259;28652;50.46343803405762
4000;53127;28907;54.99839782714844
4100;58437;26720;57.12294578552246
4200;58801;28647;61.74588203430176
4300;67017;36876;65.17386436462402
4400;64691;34204;67.33083724975586
4500;67228;37929;67.00897216796875
4600;62743;35375;68.84026527404785
4700;69358;41689;68.51053237915039
4800;70854;41611;71.23661041259766
4900;66493;37981;64.88919258117676
5000;80289;37990;78.64999771118164
5100;70335;38578;69.7777271270752
5200;79251;42403;79.6501636505127
5300;83117;40787;76.45440101623535
5400;76228;43106;77.65960693359375
5500;79134;37576;73.87852668762207
5600;84701;47013;84.24735069274902
5700;86430;42527;79.49519157409668
5800;83391;43060;81.85338973999023
5900;87002;41590;79.6060562133789
6000;93386;49506;91.33434295654297
6100;87396;45963;81.31265640258789
6200;91169;51545;95.60656547546387
6300;93814;51882;88.33885192871094
6400;96030;46907;105.1785945892334
6500;93283;47873;84.0911865234375
6600;112515;67012;113.8920783996582
6700;111798;63815;106.36687278747559
6800;104656;54425;95.55697441101074
6900;99965;50994;91.71819686889648
7000;102703;53540;99.52259063720703
7100;109366;60038;102.77152061462402
7200;118129;67703;115.3724193572998
7300;114482;59847;109.71760749816895
7400;106249;54471;101.5470027923584
7500;111690;56975;103.82199287414551
7600;110474;60784;105.74960708618164
7700;118937;63256;115.22936820983887
7800;120912;54363;112.22958564758301
7900;132349;69319;123.72136116027832
8000;117129;59451;110.64267158508301
8100;129127;70097;122.76959419250488
8200;121070;64762;167.5257682800293
8300;125947;72483;136.32464408874512
8400;131790;66455;122.58148193359375
8500;132735;65452;121.79231643676758
8600;131885;68990;124.41277503967285
8700;139029;77278;131.28137588500977
8800;141084;73805;130.02300262451172
8900;145638;68883;130.26165962219238
9000;142746;72715;130.42664527893066
9100;142770;78925;134.7951889038086
9200;148680;76124;138.32902908325195
9300;146516;77564;135.8339786529541
9400;138834;77497;131.3791275024414
9500;157962;84311;145.94292640686035
9600;147038;75516;136.90996170043945
9700;157678;81149;142.98439025878906
9800;151602;88670;142.20619201660156
9900;155600;74009;149.32560920715332
10000;151261;75177;140.46788215637207
